"ave_melanism_dorsal","ave_melanism_ventral","MAT","AnnualPrecipitation","MajorAxis_Dorsal","siteName","IL_Site","Tribe","Genus","SpeciesName","longitude","latitude","meanSoilMoisture","beetleAbundance","meanSoilTemp","mammalAbundance","meanVPD","rsds"
179.786,178.634,9.15,356.3,8.952,"Central Plains Experimental Range NEON","CPER","Harpalini","Cratacanthus","Cratacanthus dubius",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
187.978,178.151,9.15,356.3,9.762,"Central Plains Experimental Range NEON","CPER","Harpalini","Cratacanthus","Cratacanthus dubius",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
182.413,163.541,9.15,356.3,9.792,"Central Plains Experimental Range NEON","CPER","Harpalini","Cratacanthus","Cratacanthus dubius",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
168.868,143.228,9.15,356.3,8.555,"Central Plains Experimental Range NEON","CPER","Harpalini","Cratacanthus","Cratacanthus dubius",-104.74559,40.81554,338.5,210.357142857143,11.2109919204636,72.4522522522523,674.391666666667,17.646
201.023,188.904,20.35,1316.8,14.456,"Ordway-Swisher Biological Station NEON","OSBS","Pterostichini","Cyclotrachelus","Cyclotrachelus faber",-81.99343,29.68928,250,19.9285714285714,23.0824704882365,70.7967479674797,971.766666666667,16.71
168.761,151.971,20.35,1316.8,12.474,"Ordway-Swisher Biological Station NEON","OSBS","Pterostichini","Cyclotrachelus","Cyclotrachelus faber",-81.99343,29.68928,250,19.9285714285714,23.0824704882365,70.7967479674797,971.766666666667,16.71
155.172,135.844,20.35,1316.8,12.337,"Ordway-Swisher Biological Station NEON","OSBS","Pterostichini","Cyclotrachelus","Cyclotrachelus faber",-81.99343,29.68928,250,19.9285714285714,23.0824704882365,70.7967479674797,971.766666666667,16.71
143.98,155.214,20.35,1316.8,13.883,"Ordway-Swisher Biological Station NEON","OSBS","Pterostichini","Cyclotrachelus","Cyclotrachelus faber",-81.99343,29.68928,250,19.9285714285714,23.0824704882365,70.7967479674797,971.766666666667,16.71
152.083,147.03,20.35,1316.8,13.138,"Ordway-Swisher Biological Station NEON","OSBS","Pterostichini","Cyclotrachelus","Cyclotrachelus faber",-81.99343,29.68928,250,19.9285714285714,23.0824704882365,70.7967479674797,971.766666666667,16.71
214.592,177.934,14.75,1429,15.075,"Oak Ridge NEON","ORNL","Pterostichini","Cyclotrachelus","Cyclotrachelus fucatus",-84.28259,35.96413,381.5,26.3095238095238,15.2144297976976,186.8,757.325,15.433
169.503,147.99,14.75,1429,13.385,"Oak Ridge NEON","ORNL","Pterostichini","Cyclotrachelus","Cyclotrachelus fucatus",-84.28259,35.96413,381.5,26.3095238095238,15.2144297976976,186.8,757.325,15.433
171.247,164.288,14.75,1429,15.117,"Oak Ridge NEON","ORNL","Pterostichini","Cyclotrachelus","Cyclotrachelus fucatus",-84.28259,35.96413,381.5,26.3095238095238,15.2144297976976,186.8,757.325,15.433
150.543,139.144,14.75,1429,15.882,"Oak Ridge NEON","ORNL","Pterostichini","Cyclotrachelus","Cyclotrachelus fucatus",-84.28259,35.96413,381.5,26.3095238095238,15.2144297976976,186.8,757.325,15.433
225.591,166.025,14.75,1429,15.1,"Oak Ridge NEON","ORNL","Pterostichini","Cyclotrachelus","Cyclotrachelus fucatus",-84.28259,35.96413,381.5,26.3095238095238,15.2144297976976,186.8,757.325,15.433
175.26,168.657,14.75,1429,16.089,"Oak Ridge NEON","ORNL","Pterostichini","Cyclotrachelus","Cyclotrachelus fucatus",-84.28259,35.96413,381.5,26.3095238095238,15.2144297976976,186.8,757.325,15.433
153.152,163.218,14.75,1429,14.424,"Oak Ridge NEON","ORNL","Pterostichini","Cyclotrachelus","Cyclotrachelus fucatus",-84.28259,35.96413,381.5,26.3095238095238,15.2144297976976,186.8,757.325,15.433
152.342,158.561,14.75,1429,16.325,"Oak Ridge NEON","ORNL","Pterostichini","Cyclotrachelus","Cyclotrachelus fucatus",-84.28259,35.96413,381.5,26.3095238095238,15.2144297976976,186.8,757.325,15.433
200.312,180.933,14.75,1429,18.02,"Oak Ridge NEON","ORNL","Pterostichini","Cyclotrachelus","Cyclotrachelus fucatus",-84.28259,35.96413,381.5,26.3095238095238,15.2144297976976,186.8,757.325,15.433
170.713,169.574,14.75,1429,14.645,"Oak Ridge NEON","ORNL","Pterostichini","Cyclotrachelus","Cyclotrachelus fucatus",-84.28259,35.96413,381.5,26.3095238095238,15.2144297976976,186.8,757.325,15.433
123.093,158.303,12.85,990.6,16.193,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
152.45,131.932,12.85,990.6,15.771,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
146.25,122.216,12.85,990.6,16.847,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
122.839,138.293,12.85,990.6,15.933,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
130.184,135.289,12.85,990.6,19.122,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
151.154,124.959,12.85,990.6,14.431,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
129.79,140.583,12.85,990.6,18.073,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
138.642,137.477,12.85,990.6,18.647,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
136.339,166.241,12.85,990.6,17.011,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
152.646,155.112,12.85,990.6,17.593,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
138.594,141.315,12.85,990.6,18.261,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
149.663,133.891,12.85,990.6,16.914,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
137.567,144.978,12.85,990.6,17.609,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
166.486,153.25,12.85,990.6,15.464,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
167.792,151.396,12.85,990.6,17.841,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
127.491,129.144,12.85,990.6,17.521,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
122.707,140.771,12.85,990.6,17.886,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
149.024,128.178,12.85,990.6,20.231,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
133.789,157.798,12.85,990.6,18.239,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
149.069,122.552,12.85,990.6,18.582,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
131.494,122.593,12.85,990.6,16.843,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
122.809,140.599,12.85,990.6,16.209,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
125.102,134.962,12.85,990.6,18.246,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
163.296,165.445,12.85,990.6,20.529,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
153.432,143.711,12.85,990.6,16.611,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
121.055,131.775,12.85,990.6,17.375,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
132.917,124.211,12.85,990.6,18.284,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
189.76,124.187,12.85,990.6,15.844,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
149.551,121.007,12.85,990.6,14.841,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
112.14,135.144,12.85,990.6,17.674,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
151.916,141.872,12.85,990.6,16.121,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
161.655,162.478,12.85,990.6,17.421,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
144.751,152.054,12.85,990.6,17.33,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
145.721,134.602,12.85,990.6,18.725,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
176.379,126.763,12.85,990.6,20.285,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
144.441,138.228,12.85,990.6,17.316,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
128.529,119.897,12.85,990.6,16.218,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
202.15,170.955,12.85,990.6,15.921,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
173.335,160.454,12.85,990.6,16.99,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
141.114,142.859,12.85,990.6,17.345,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
127.647,122.509,12.85,990.6,15.739,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
132.657,131.459,12.85,990.6,19.155,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
134.023,142.147,12.85,990.6,16.719,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
148.037,157.985,12.85,990.6,18.67,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
170.669,142.772,12.85,990.6,15.158,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
126.956,133.535,12.85,990.6,17.454,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
121.855,128.14,12.85,990.6,18.237,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
142.44,143.002,12.85,990.6,15.183,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
142.803,147.258,12.85,990.6,18.525,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
136.103,167.529,12.85,990.6,19.206,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
150.229,125.327,12.85,990.6,17.874,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
137.835,136.122,12.85,990.6,19.765,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
170.307,157.071,12.85,990.6,17.387,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
133.9,151.465,12.85,990.6,17.54,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
145.289,137.099,12.85,990.6,15.455,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
147.333,161.935,12.85,990.6,18.198,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
136.303,140.542,12.85,990.6,17.535,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
171.984,147.757,12.85,990.6,15.713,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
156.528,157.242,12.85,990.6,16.383,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
125.372,130.553,12.85,990.6,16.93,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
155.757,161.71,12.85,990.6,15.16,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
140.973,151.152,12.85,990.6,17.28,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
140.726,138.486,12.85,990.6,16.662,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
137.984,146.963,12.85,990.6,15.593,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
145.082,132.809,12.85,990.6,16.436,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
138.071,129.371,12.85,990.6,19.537,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
145.947,117.163,12.85,990.6,14.76,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
152.137,125.238,12.85,990.6,19.438,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
149.54,131.82,12.85,990.6,15.905,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
122.048,160.268,12.85,990.6,17.973,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
137.752,121.697,12.85,990.6,18.594,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
148.661,139.206,12.85,990.6,16.312,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
136.081,123.034,12.85,990.6,17.694,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
145.766,142.93,12.85,990.6,16.874,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
126.74,125.352,12.85,990.6,18.39,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
135.296,122.62,12.85,990.6,19.231,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
123.917,137.818,12.85,990.6,17.114,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
123.538,124.164,12.85,990.6,17.835,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
137.988,131.044,12.85,990.6,15.567,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
131.095,135,12.85,990.6,14.961,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
133.358,115.59,12.85,990.6,19.558,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
140.994,136.59,12.85,990.6,19.119,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
140.133,141.935,12.85,990.6,18.161,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
129.96,132.408,12.85,990.6,19.449,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
161.899,151.74,12.85,990.6,15.249,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
145.87,142.615,12.85,990.6,16.107,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
149.496,132.834,12.85,990.6,17.915,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
136.634,168.104,12.85,990.6,16.527,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
136.043,123.042,12.85,990.6,18.23,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
143.823,146.946,12.85,990.6,16.234,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
169.707,160.502,12.85,990.6,15.962,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
149.363,165.46,12.85,990.6,19.423,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
141.964,142.582,12.85,990.6,19.28,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
167.122,136.633,12.85,990.6,15.55,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
129.36,131.087,12.85,990.6,18.589,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
130.886,127.405,12.85,990.6,19.257,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
156.726,138.36,12.85,990.6,20.168,"Blandy Experimental Farm NEON","BLAN","Pterostichini","Cyclotrachelus","Cyclotrachelus furtivus",-78.04179,39.0337,387,81.2142857142857,12.1232076416572,63.7456736252293,731.608333333333,15.058
